"typ_predmetu_hodnoceni","kod_chu","nazev_chu","druh","feature_code","hodnocene_obdobi_od","hodnocene_obdobi_do","oop","parametr_nazev","parametr_hodnota","parametr_limit","parametr_jednotka","stav","trend","datum_hodnoceni","pracoviste","metodika"
"Druh","CZ0424129","Bílé stránì u Litomìøic","Cypripedium calceolus",NA,2012-06-20,2024-05-21,"AOPK ÈR - RP SCHKO Èeské støedohoøí",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Èeské støedohoøí",15087
"Druh","CZ0424129","Bílé stránì u Litomìøic","Cypripedium calceolus",NA,2012-06-20,2024-05-21,"AOPK ÈR - RP SCHKO Èeské støedohoøí",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Èeské støedohoøí",15087
"Druh","CZ0522002","Hustíøanský les","Cypripedium calceolus",NA,2012-01-01,2022-05-19,"Krajský úøad Královéhradeckého kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Východní Èechy",15087
"Druh","CZ0522002","Hustíøanský les","Cypripedium calceolus",NA,2012-01-01,2022-05-19,"Krajský úøad Královéhradeckého kraje",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Východní Èechy",15087
"Druh","CZ0522129","Zadní Machová","Cypripedium calceolus",NA,2012-05-28,2024-05-14,"Krajský úøad Královéhradeckého kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Východní Èechy",15087
"Druh","CZ0522129","Zadní Machová","Cypripedium calceolus",NA,2012-05-28,2024-05-14,"Krajský úøad Královéhradeckého kraje",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Východní Èechy",15087
"Druh","CZ0524050","Halín","Cypripedium calceolus",NA,2012-01-01,2024-05-14,"Krajský úøad Královéhradeckého kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Východní Èechy",15087
"Druh","CZ0524050","Halín","Cypripedium calceolus",NA,2012-01-01,2024-05-14,"Krajský úøad Královéhradeckého kraje",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Východní Èechy",15087
"Druh","CZ0532131","U Banínského viaduktu","Cypripedium calceolus",NA,2012-05-22,2024-05-22,"Krajský úøad Pardubického kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Východní Èechy",15087
"Druh","CZ0532131","U Banínského viaduktu","Cypripedium calceolus",NA,2012-05-22,2024-05-22,"Krajský úøad Pardubického kraje",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Východní Èechy",15087
"Druh","CZ0532132","Støemošická stráò","Cypripedium calceolus",NA,2012-05-17,2023-05-07,"Krajský úøad Pardubického kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Východní Èechy",15087
"Druh","CZ0532132","Støemošická stráò","Cypripedium calceolus",NA,2012-05-17,2023-05-07,"Krajský úøad Pardubického kraje",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Východní Èechy",15087
"Druh","CZ0612133","Dìdkovo","Cypripedium calceolus",NA,2012-05-18,2024-05-21,"Krajský úøad Kraje Vysoèina",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Vysoèina",15087
"Druh","CZ0612133","Dìdkovo","Cypripedium calceolus",NA,2012-05-18,2024-05-21,"Krajský úøad Kraje Vysoèina",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Vysoèina",15087
"Druh","CZ0622168","Mušenice","Cypripedium calceolus",NA,2012-05-21,2024-04-29,"Krajský úøad Jihomoravského kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0622168","Mušenice","Cypripedium calceolus",NA,2012-05-21,2024-04-29,"Krajský úøad Jihomoravského kraje",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0622174","V Jezdinách","Cypripedium calceolus",NA,2015-06-02,2024-05-02,"Krajský úøad Jihomoravského kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0622174","V Jezdinách","Cypripedium calceolus",NA,2015-06-02,2024-05-02,"Krajský úøad Jihomoravského kraje",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0624069","Strabišov - Oulehla","Cypripedium calceolus",NA,2012-03-20,2024-05-27,"AOPK ÈR - RP SCHKO Bílé Karpaty, Krajský úøad Jihomoravského kraje, Krajský úøad Zlínského kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0624069","Strabišov - Oulehla","Cypripedium calceolus",NA,2012-03-20,2024-05-27,"AOPK ÈR - RP SCHKO Bílé Karpaty, Krajský úøad Jihomoravského kraje, Krajský úøad Zlínského kraje",NA,"100","50","% lokalit v dobrém stavu","dobrý","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0624072","Èertoryje","Cypripedium calceolus",NA,2012-05-15,2024-08-08,"AOPK ÈR - RP SCHKO Bílé Karpaty",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Bílé Karpaty",15087
"Druh","CZ0624072","Èertoryje","Cypripedium calceolus",NA,2012-05-15,2024-08-08,"AOPK ÈR - RP SCHKO Bílé Karpaty",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Bílé Karpaty",15087
"Druh","CZ0624094","Bosonožský hájek","Cypripedium calceolus",NA,2012-05-22,2024-06-23,"Krajský úøad Jihomoravského kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0624094","Bosonožský hájek","Cypripedium calceolus",NA,2012-05-22,2024-06-23,"Krajský úøad Jihomoravského kraje",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0624096","Podyjí","Cypripedium calceolus",NA,2012-05-15,2024-04-26,"Správa NP Podyjí",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0624096","Podyjí","Cypripedium calceolus",NA,2012-05-15,2024-04-26,"Správa NP Podyjí",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0624130","Moravský kras","Cypripedium calceolus",NA,2012-05-22,2024-06-05,"AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0624130","Moravský kras","Cypripedium calceolus",NA,2012-05-22,2024-06-05,"AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0712189","Pod Rudným vrchem","Cypripedium calceolus",NA,2017-05-31,2023-06-13,"Krajský úøad Olomouckého kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Olomoucko",15087
"Druh","CZ0712189","Pod Rudným vrchem","Cypripedium calceolus",NA,2017-05-31,2023-06-13,"Krajský úøad Olomouckého kraje",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Olomoucko",15087
"Druh","CZ0712226","Poláchovy stránì - Výøí skály","Cypripedium calceolus",NA,2016-06-05,2023-06-08,"Krajský úøad Olomouckého kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Olomoucko",15087
"Druh","CZ0712226","Poláchovy stránì - Výøí skály","Cypripedium calceolus",NA,2016-06-05,2023-06-08,"Krajský úøad Olomouckého kraje",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Olomoucko",15087
"Druh","CZ0724090","Bílé Karpaty","Cypripedium calceolus",NA,2012-05-20,2023-06-12,"AOPK ÈR - RP SCHKO Bílé Karpaty",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Bílé Karpaty",15087
"Druh","CZ0724090","Bílé Karpaty","Cypripedium calceolus",NA,2012-05-20,2023-06-12,"AOPK ÈR - RP SCHKO Bílé Karpaty",NA,"57.895","50","% lokalit v dobrém stavu","dobrý","neznámý",2025-07-04,"RP SCHKO Bílé Karpaty",15087
"Druh","CZ0422077","Kleneè","Dianthus arenarius subsp. bohemicus",NA,2012-06-13,2024-04-12,"AOPK ÈR - RP SCHKO Èeské støedohoøí",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Èeské støedohoøí",15087
"Druh","CZ0422077","Kleneè","Dianthus arenarius subsp. bohemicus",NA,2012-06-13,2024-04-12,"AOPK ÈR - RP SCHKO Èeské støedohoøí",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Èeské støedohoøí",15087
"Druh","CZ0624043","Stolová hora","Dianthus lumnitzeri",NA,2012-03-28,2023-05-17,"AOPK ÈR - RP Jižní Morava",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0624043","Stolová hora","Dianthus lumnitzeri",NA,2012-03-28,2023-05-17,"AOPK ÈR - RP Jižní Morava",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0624104","Dìvín","Dianthus lumnitzeri",NA,2013-06-12,2022-07-27,"AOPK ÈR - RP Jižní Morava",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0624104","Dìvín","Dianthus lumnitzeri",NA,2013-06-12,2022-07-27,"AOPK ÈR - RP Jižní Morava",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0612149","Suché skály","Dianthus moravicus",NA,2014-09-15,2024-06-06,"Krajský úøad Kraje Vysoèina",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Vysoèina",15087
"Druh","CZ0612149","Suché skály","Dianthus moravicus",NA,2014-09-15,2024-06-06,"Krajský úøad Kraje Vysoèina",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Vysoèina",15087
"Druh","CZ0622175","Pekárka","Dianthus moravicus",NA,2012-03-21,2021-06-02,"Krajský úøad Jihomoravského kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0622175","Pekárka","Dianthus moravicus",NA,2012-03-21,2021-06-02,"Krajský úøad Jihomoravského kraje",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0622181","Èervené stránì","Dianthus moravicus",NA,2020-06-10,2023-09-15,"Krajský úøad Jihomoravského kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0622181","Èervené stránì","Dianthus moravicus",NA,2020-06-10,2023-09-15,"Krajský úøad Jihomoravského kraje",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0624095","Údolí Dyje","Dianthus moravicus",NA,2014-06-19,2020-06-24,"Krajský úøad Jihomoravského kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0624095","Údolí Dyje","Dianthus moravicus",NA,2014-06-19,2020-06-24,"Krajský úøad Jihomoravského kraje",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0624128","Krumlovsko-rokytenské slepence","Dianthus moravicus",NA,2012-06-20,2022-06-09,"AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0624128","Krumlovsko-rokytenské slepence","Dianthus moravicus",NA,2012-06-20,2022-06-09,"AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje",NA,"6.18","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0114001","Radotínské údolí","Dracocephalum austriacum",NA,2012-05-21,2024-05-14,"AOPK ÈR - RP Støední Èechy",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Støední Èechy",15087
"Druh","CZ0114001","Radotínské údolí","Dracocephalum austriacum",NA,2012-05-21,2024-05-14,"AOPK ÈR - RP Støední Èechy",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Støední Èechy",15087
"Druh","CZ0214002","Karlické údolí","Dracocephalum austriacum",NA,2012-05-21,2024-05-07,"AOPK ÈR - RP Støední Èechy",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Støední Èechy",15087
"Druh","CZ0214002","Karlické údolí","Dracocephalum austriacum",NA,2012-05-21,2024-05-07,"AOPK ÈR - RP Støední Èechy",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Støední Èechy",15087
"Druh","CZ0214017","Karlštejn - Koda","Dracocephalum austriacum",NA,2012-05-10,2024-11-01,"AOPK ÈR - RP Støední Èechy",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Støední Èechy",15087
"Druh","CZ0214017","Karlštejn - Koda","Dracocephalum austriacum",NA,2012-05-10,2024-11-01,"AOPK ÈR - RP Støední Èechy",NA,"100","50","% lokalit v dobrém stavu","dobrý","neznámý",2025-07-04,"RP Støední Èechy",15087
"Druh","CZ0212021","Slatinná louka u Velenky","Gladiolus palustris",NA,2012-06-20,2024-06-25,"AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj, Krajský úøad Støedoèeského kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Kokoøínsko - Máchùv kraj",15087
"Druh","CZ0212021","Slatinná louka u Velenky","Gladiolus palustris",NA,2012-06-20,2024-06-25,"AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj, Krajský úøad Støedoèeského kraje",NA,"100","50","% lokalit v dobrém stavu","dobrý","neznámý",2025-07-04,"RP SCHKO Kokoøínsko - Máchùv kraj",15087
"Druh","CZ0624070","Hodonínská Dúbrava","Gladiolus palustris",NA,2012-06-22,2024-06-29,"AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0624070","Hodonínská Dúbrava","Gladiolus palustris",NA,2012-06-22,2024-06-29,"AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje",NA,"100","50","% lokalit v dobrém stavu","dobrý","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0624072","Èertoryje","Gladiolus palustris",NA,2012-06-30,2024-06-13,"AOPK ÈR - RP SCHKO Bílé Karpaty",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Bílé Karpaty",15087
"Druh","CZ0624072","Èertoryje","Gladiolus palustris",NA,2012-06-30,2024-06-13,"AOPK ÈR - RP SCHKO Bílé Karpaty",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Bílé Karpaty",15087
"Druh","CZ0614131","Údolí Oslavy a Chvojnice","Himantoglossum adriaticum",NA,2012-03-21,2024-07-11,"Krajský úøad Jihomoravského kraje, AOPK ÈR - RP Vysoèina, Krajský úøad Kraje Vysoèina",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Vysoèina",15087
"Druh","CZ0614131","Údolí Oslavy a Chvojnice","Himantoglossum adriaticum",NA,2012-03-21,2024-07-11,"Krajský úøad Jihomoravského kraje, AOPK ÈR - RP Vysoèina, Krajský úøad Kraje Vysoèina",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Vysoèina",15087
"Druh","CZ0212023","Písèina u Tišic","Jurinea cyanoides",NA,2012-07-17,2024-11-03,"Krajský úøad Støedoèeského kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Støední Èechy",15087
"Druh","CZ0212023","Písèina u Tišic","Jurinea cyanoides",NA,2012-07-17,2024-11-03,"Krajský úøad Støedoèeského kraje",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Støední Èechy",15087
"Druh","CZ0622009","Hovoranské louky","Klasea lycopifolia",NA,2012-04-11,2024-05-06,"Krajský úøad Jihomoravského kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0622009","Hovoranské louky","Klasea lycopifolia",NA,2012-04-11,2024-05-06,"Krajský úøad Jihomoravského kraje",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0622218","Dunajovické kopce","Klasea lycopifolia",NA,2014-06-27,2024-05-26,"AOPK ÈR - RP Jižní Morava",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0622218","Dunajovické kopce","Klasea lycopifolia",NA,2014-06-27,2024-05-26,"AOPK ÈR - RP Jižní Morava",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Morava",15087
"Druh","CZ0624072","Èertoryje","Klasea lycopifolia",NA,2012-05-28,2024-06-05,"AOPK ÈR - RP SCHKO Bílé Karpaty",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Bílé Karpaty",15087
"Druh","CZ0624072","Èertoryje","Klasea lycopifolia",NA,2012-05-28,2024-06-05,"AOPK ÈR - RP SCHKO Bílé Karpaty",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Bílé Karpaty",15087
"Druh","CZ0724090","Bílé Karpaty","Klasea lycopifolia",NA,2012-06-14,2024-06-20,"AOPK ÈR - RP SCHKO Bílé Karpaty",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Bílé Karpaty",15087
"Druh","CZ0724090","Bílé Karpaty","Klasea lycopifolia",NA,2012-06-14,2024-06-20,"AOPK ÈR - RP SCHKO Bílé Karpaty",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Bílé Karpaty",15087
"Druh","CZ0212020","Reèkov","Ligularia sibirica",NA,2012-08-22,2022-08-09,"AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Kokoøínsko - Máchùv kraj",15087
"Druh","CZ0212020","Reèkov","Ligularia sibirica",NA,2012-08-22,2022-08-09,"AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Kokoøínsko - Máchùv kraj",15087
"Druh","CZ0214043","Niva Bìlé u Klokoèky","Ligularia sibirica",NA,2012-08-20,2024-07-31,"AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj, Krajský úøad Støedoèeského kraje",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Kokoøínsko - Máchùv kraj",15087
"Druh","CZ0214043","Niva Bìlé u Klokoèky","Ligularia sibirica",NA,2012-08-20,2024-07-31,"AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj, Krajský úøad Støedoèeského kraje",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Kokoøínsko - Máchùv kraj",15087
"Druh","CZ0314123","Boletice","Ligularia sibirica",NA,2012-08-10,2024-09-17,"AOPK ÈR - RP Jižní Èechy, Krajský úøad Jihoèeského kraje, Správa NP Šumava, Újezdní úøad Boletice",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Èechy",15087
"Druh","CZ0314123","Boletice","Ligularia sibirica",NA,2012-08-10,2024-09-17,"AOPK ÈR - RP Jižní Èechy, Krajský úøad Jihoèeského kraje, Správa NP Šumava, Újezdní úøad Boletice",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Èechy",15087
"Druh","CZ0514042","Jestøebsko - Dokesko","Ligularia sibirica",NA,2012-06-20,2024-10-02,"Krajský úøad Libereckého kraje, AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Kokoøínsko - Máchùv kraj",15087
"Druh","CZ0514042","Jestøebsko - Dokesko","Ligularia sibirica",NA,2012-06-20,2024-10-02,"Krajský úøad Libereckého kraje, AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Kokoøínsko - Máchùv kraj",15087
"Druh","CZ0314109","Ruda","Liparis loeselii",NA,2015-06-29,2024-07-29,"AOPK ÈR - RP Jižní Èechy",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Èechy",15087
"Druh","CZ0314109","Ruda","Liparis loeselii",NA,2015-06-29,2024-07-29,"AOPK ÈR - RP Jižní Èechy",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP Jižní Èechy",15087
"Druh","CZ0514042","Jestøebsko - Dokesko","Liparis loeselii",NA,2012-06-14,2024-10-02,"Krajský úøad Libereckého kraje, AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj",NA,"","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Kokoøínsko - Máchùv kraj",15087
"Druh","CZ0514042","Jestøebsko - Dokesko","Liparis loeselii",NA,2012-06-14,2024-10-02,"Krajský úøad Libereckého kraje, AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj",NA,"0","50","% lokalit v dobrém stavu","špatný","neznámý",2025-07-04,"RP SCHKO Kokoøínsko - Máchùv kraj",15087
